title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Менеджер-дизайнер,250000 - 700000 KZT,Атырау,"Дельта Капитал, ТОО",11-11-2025 10:07:19,"Свободно владеете казахским и русским языками. Знаете программы MS office, программу 1С, есть опыт работы в CRM Битрикс 24. ","Проводить онлайн обработку клиентов в помощью CRM Битрикс 24. Консультирование клиентов по кухням, бытовой техники Maunfild и кухонной утвари. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127507166
Дизайнер/менеджер по продажам,150000 KZT,Уральск,Уральская торгово-промышленная компания,07-11-2025 12:28:22,"Образование или опыт работы в области дизайна, архитектуры, проектирования. Владение графическими программами. Стремление к развитию и самосовершенствованию. Обладаете хорошим вкусом...",Создавать дизайн-проекты любой сложности для всех жилых зон. Консультировать клиентов по стилю интерьера и наполнению дизайн-проекта. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127404425
Cтоматолог-ортодонт Design Dental Clinic,400000 - 1000000 KZT,Алматы,Design Dental Clinic,10-11-2025 18:59:43,Требуется врач стоматолог ортодонт с опытом работы не менее 3 лет/ обязательно с высшим образованием и допуском к клинической практике.,Требования: введение ортодонтических пациентов.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Частичная занятость,https://hh.ru/vacancy/127493297
Senior Product Designer,,Алматы,Kaspi.kz,05-11-2025 14:20:08,"Релевантный опыт работы продуктовым дизайнером от 3 лет и более. Навыки проектирования сложных десктопных веб-интерфейсов: CRM-систем, админок с...","Совершенствовать дизайн-систему Kaspi.kz на основе требований от других команд. Вместе с командой продукта разрабатывать CRM-систему, которую использует колл...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127311729
Senior UX/UI-дизайнер (for External Talent Pool),,Алматы,Plexy Platform Kazakhstan,18-11-2025 09:28:54,"Высшее IT-образование или сопоставимая подтверждённая квалификация (сертификации, подтверждённые проекты). Понимание принципов UX/UI дизайна, включая пользовательские исследования, информационную архитектуру...","Разработка и внедрение стратегии безопасности для защиты платежных платформ и финансовых данных компании. Идентификация, оценка и минимизация рисков, связанных с...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127561669
UX/UI-дизайнер,400000 - 500000 KZT,Алматы,Zymyran inc,20-11-2025 09:23:20,"Уверенного дизайнера с опытом от 3 лет в UI/UX. Того, кто умеет превращать сложное в простое и понятное. ",Проектировать интерфейсы ERP-системы: от аналитики до готовых макетов. Разрабатывать дизайн-систему и поддерживать единый визуальный стиль продукта. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127130701
Дизайнер проектировщик,300000 KZT,Астана,PR - Капитал Медиа,29-10-2025 13:24:55,Опыт работы с AutoCAD и CorelDRAW на профессиональном уровне. Внимательность к деталям и способность работать с большими объемами информации. ,"1. Проектирование изделий и узлов. Разработка 3D-моделей изделий в CAD-системах (например, SolidWorks, AutoCAD, Компас-3D). ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127104558
Графический дизайнер (+веб),150000 - 270000 KZT,Астана,MasterSAT,28-10-2025 15:54:22,"Будет плюсом) навыки веб-дизайна: лендинги и сайт. Требования: Опыт коммерческих проектов + портфолио (обязательно). Супер, если был опыт в...","Делать обложки постов и превью для Reels/YouTube. Оформлять презентации (курсы, мастер-классы, партнёрки). Поддерживать единый визуальный стиль бренда. ","{'id': 'flexible', 'name': 'Гибкий график'}",От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/127072629
Графический дизайнер,,Алматы,1st Media Group,20-11-2025 15:53:46,"Знание основных программ Adobe и Figma. Допечатная подготовка печатной продукции (не умеете, научим). Соблюдение дедлайнов. Умение пользоваться планшетом и рисовать...","Разработка KV. Digital дизайны (smm, банера на сайты). Печатка (упаковка, наружная реклама и прочая полиграфия). Дизайн фотозон. Интерфейсы СРМ и...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/126920289
Дизайнер,300000 - 400000 KZT,Петропавловск,STRONG SERVISE,28-10-2025 08:32:41,"Опыт работы обязателен в программе :3D,Coral Draw,PhotoShop. Исполнительность,ответственность,креативность.",,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127038651
Моушен-графический дизайнер (Motion Graphic Designer),,Алматы,«Capital Cinema» ТМ Cinema Hotel Corporation,10-11-2025 08:40:20,Креативность и внимание к деталям. Способность работать в условиях многозадачности и соблюдать сроки. Умение работать в команде и эффективно взаимодействовать...,"Разработку графических и анимационных материалов для различных маркетинговых каналов, включая социальные сети, сайты, email-рассылки, наружную рекламу и другие коммуникационные...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127441425
Продавец-дизайнер в салон белорусской мебели,300000 KZT,Павлодар,Нургалиев К.С.,20-11-2025 10:46:03,Опыт работы в продажах. Огромное желание зарабатывать. Желание работать в дружном коллективе и дополнять его своей индивидуальностью. Желание быть профессионалом...,"Консультация клиентов, помощь с выбором кухни, подбор материалов и фурнитуры по образцам и каталогам. Разработка индивидуальных проектов кухонь в онлайн...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127283554
Преподаватель по Дизайну,,Астана,ITSTEP Academy Kazakhstan,05-11-2025 14:49:53,"Обучить слушателей таким направлениям, как: графический редактор Adobe Photoshop, Adobe Illustrator, Cinema 4D, Adobe After Effects, Adobe Premiere Pro...","Преподаватель по Дизайну. Компания оказывает поддержку для нового преподавателя по вопросам проведения курса, методик преподавания и взаимодействия со студентами. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127313615
Креативный графический дизайнер,600 - 600 EUR,Астана,United Expo (Юнайтед Експо),19-11-2025 17:10:29,"Опыт работы графическим дизайнером от 1 года. Уверенное владение Figma, Adobe Photoshop, Illustrator. Понимание типографики, композиции, визуальных трендов. ","Создание рекламных и промо-материалов (сторисы, баннеры, постеры, буклеты, презентации). Доработка бренд-материалов для разных рынков (RU/EN/KZ). ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127118749
Motion Designer,,Алматы,Ticketon Events,29-10-2025 08:34:40,"Опыт работы в motion-дизайне от 2 лет, знание After Effects, Premiere Pro, Illustrator, Figma или других современных решений. ","Создавать анимации, видео и motion-графику для digital-каналов: соцсетей, сайта, приложений и рекламных кампаний. Разрабатывать динамичные визуальные решения в...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127087344
Дизайнер детской одежды,400000 - 400000 KZT,Алматы,AB Catering,18-11-2025 12:50:37,"Профильное образование. Знаний этапов производства. Опыт работы с принтами и печатью принтов. Знание тканей и фурнитуры, обработки. Знание основ конструирования...","Дизайнер детской одежды. Создание коллекций, в том числе сезонных. Работа с техпаспортом изделий. Рисование технических эскизов. Работа с пантоном/мудбордом. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127179545
Junior Video Designer,,Астана,Playrix,06-11-2025 19:23:39,"Опыт в видеопродакшене от 1 года. Уверенное владение After Effects и одним из 3D-инструментов (Blender, Cinema4D...","Реализовывать гипотезы и креативные идеи с помощью всех доступных инструментов — от классических до AI. Искать новые технологии и подходы, тестировать...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127384828
Дизайнер PR-департамента,,Алматы,Публичная Компания «Freedom Finance Global PLC»,17-11-2025 08:01:57,"Высшее образование. Не менее двух лет на позиции дизайнера. Уверенное владение Adobe InDesign, Adobe Photoshop и Adobe Illustrator. ","Вёрстка ежеквартального инвестиционного журнала «Финансист» (печатная и цифровая версия для корпоративного сайта): верстка текста, ретушь и подготовка изображений к печати...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125309676
Дизайнер-менеджер по продажам мебели,300000 - 500000 KZT,Астана,ТОО ArtTree,04-11-2025 10:56:43,"Опыт в продажах от 2 лет, желательно B2B. Умение вести переговоры, работать с возражениями и закрывать сделки. ",Полное ведение проектов: от консультации клиента до сдачи готового изделия. Активные продажи: работа с входящими заявками и развитие клиентской базы. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127260551
Главный дизайнер,,Алматы,BI Group,07-11-2025 13:16:32,"Образование: Высшее профильное образование (Архитектура, Архитектура илых и общественных зданий, Архитектурный дизайн). Опыт работы: не менее 3 лет на позиции...","На основе новейших достижений отечественного и зарубежного опыта в области архитектуры и дизайна, с использованием средств автоматизации проектирования разрабатывает градостроительные...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127407103
Дизайнер,,Алматы,Компания ЭВРИКА,04-11-2025 12:35:09,"Знание Adobe Photoshop, Illustrator, Figma, опыт от 2 лет. - Понимание типографики, композиции, маркетингового дизайна. - Навыки вёрстки и подготовки макетов к...","Создавать визуальные материалы для рекламы, презентаций, упаковки и оформления точек продаж. - Работать в связке с маркетологами и копирайтерами над промо...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127261932
Дизайнер наружной рекламы,200000 - 350000 KZT,Атырау,Даулетов Н.А. АкЖелкен,22-10-2025 12:06:49,"Владение программой CorelDraw, Photoshop, 3ds Max. Понимание пре-пресс и всех последующих процессов. Умение работать в команде в режиме...","Дизайнер в сфере услуг полиграфии (Разработка фирменного стиля, логотипов, информац. буклетов, флаеров, афиши, баннеров и прочего) и наружной рекламы, разработка...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/125605381
Дизайнер,,Астана,Freedom Holding Operations,22-10-2025 14:21:09,"Опыт работы дизайнером от 4–5 лет, из них не менее 2 лет на уровне Senior. Отличное владение Adobe Photoshop...","Разрабатывать креативные концепции и визуалы для digital-кампаний, социальных сетей, лендингов, сайтов, промо-страниц и бренд-коммуникаций. Разрабатывать все виды...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126825050
Senior Product Designer — мобильное приложение,,Астана,Asset Systems,20-11-2025 11:28:33,"Мы разрабатываем продукт, в котором карта и работа с геоданными являются ключевой частью пользовательского опыта. Ищем продуктового дизайнера, который работал...",Проектировать сценарии вокруг карты. Делать интерфейсы всех экранов приложения. Переводить Product Requirements Document в конкретный UX. 4. Работать с дизайн...,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127514483
Дизайнер,,Астана,Beles Holding,18-11-2025 13:25:14,"Опыт работы дизайнером от 3 лет (обязателен портфолио). Владение Adobe Photoshop, Illustrator, After Effects, DaVinci Resolve, AutoCAD, CorelDRAW, Blender. ",Разработка маркетинговых и рекламных материалов. Создание визуальных материалов для онлайн-среды. Работа с чертежами и планами. Разработка и поддержка брендбука. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126821882
Ведущий дизайнер интерьера,,Алматы,SAETTI TABYS,10-11-2025 10:39:44,Знания AutoCad. Опыт работы от 5-ти лет. Профильное образование.,Ведение проектов. Общение с заказчиком. Подготовка планировочных решений и концептов. Умение правильно распределять задачи визуализаторам и чертежникам. Ведение авторского надзора. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127455986
Дизайнер в салон штор,100000 - 500000 KZT,Алматы,"Deco interior, ИП",13-11-2025 14:04:32,"Образование высшее, среднее специальное. - Опыт работы дизайнером по шторам от 1 года, художественное или дизайнерское образование. - Хороший рисунок от руки. - ","Наша компания осуществляет весь цикл услуг по текстильному декорированию помещений, а именно: пошив штор, покрывал, подушек, поставка эксклюзивных карнизов, комплектация...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127634968
Педагогический дизайнер (методолог),400000 - 400000 KZT,Алматы,Science and Educational Center,13-11-2025 09:03:21,"Опыт работы с инструментами разработки e-learning контента: Articulate Storyline, Rise, Captivate, H5P, iSpring и т.п.. ","Разрабатывать учебные цели и результаты обучения, сопоставлять их с заданиями и оценочными инструментами. Проводить количественный и качественный анализ показателей эффективности...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127616776
Product Designer (B2B),,Алматы,ТЕКНО,07-11-2025 13:32:50,Более 2-х лет опыта работы в продуктовом дизайне (желательно в сфере B2B и веб-платформах). ,Организация полного цикла дизайна продукта – от исследования до внедрения. Сбор и анализ информации для обоснования и реализации проектных решений. ,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127407900
Дизайнер интерьеров,,Усть-Каменогорск,VK development group,06-11-2025 09:21:20,"Высшее образование в области дизайна интерьера, архитектуры или смежных направлений. - Опыт работы от 2 лет в аналогичной должности. - ","Разработка концепций дизайна интерьеров объектов компании. - Подготовка планировочных решений, эскизов и 3D-визуализаций. - Подбор отделочных материалов, мебели, освещения и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127347489
Моушн-дизайнер,320000 KZT,Алматы,НАО КАЗАХСКИЙ НАЦИОНАЛЬНЫЙ ЖЕНСКИЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ,05-11-2025 15:13:39,"Владение After Effects, Premiere Pro, Illustrator, Photoshop. - Опыт создания 2D- и 3D-анимации, знание основ ритма, тайминга, типографики. - ","Разрабатывать анимационные ролики, заставки, рекламные и обучающие видео. - Создавать анимацию графических элементов, текста, логотипов и интерфейсов. - Участвовать в разработке визуального...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126472241
UX/UI-дизайнер,,Костанай,Ломбард Деньги населению,19-11-2025 16:40:39,"Опыт работы UX/UI дизайнером от 1 года. Знания и опыт работы с инструментами дизайна, такими как Figma, Illustrator, Photoshop. ","Разработка интерфейсов для CRM систем, веб-сайтов и мобильных приложений. Проектирование адаптивных интерфейсов для различных устройств (мобильные телефоны, планшеты, десктопы). ","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127417823
Дизайнер интерьеров,250000 KZT,Караганда,АРДИСЕРВИС,20-11-2025 10:15:07,"Опыт работы дизайнером интерьеров или в смежной сфере. Умение работать в Homestyler (визуализации, 3D-проекты). Владение AutoCAD/3D...","Разработка дизайн-проектов интерьеров для клиентов. Подбор материалов (двери, плитка, сантехника, отделка) в шоу-руме. Подготовка визуализаций и планировочных решений...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126967521
Senior Graphic / Motion Designer,,Алматы,The Insider,18-11-2025 08:14:19,7 лет опыта работы с инфлюенсерами. 8 лет успешных коллабораций. 9 лет в PR и рекламе. Опыт и навыки: Опыт...,30 глобальных и 15 локальных брендов в портфеле. Разработка и реализация визуальных концепций для бренда/кампаний. Создание сложной моушн-графики...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127248274
Графический дизайнер,250000 - 300000 KZT,Алматы,Международная школа GALAXY,20-11-2025 13:02:54,"Знание английского уровень В2. Знание профессиональных инструментов: Adobe Photoshop, Illustrator, InDesign, Figma, CorelDRAW и др. Вежливость, пунктуальность, ответственность.","1. Разработка визуальных концепций. Создание оригинальных идей для визуального оформления бренда, продукта, рекламы или интерфейса. Подбор цветовой палитры, шрифтов, стиля...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126911689
Дизайнер корпусной мебели,300000 KZT,Шымкент,Medcomfort,18-11-2025 15:08:56,"Опыт работы дизайнером корпусной мебели от 1 до 3 лет. - Знание программ для проектирования мебели (например, Базис). - Понимание принципов эргономики...","Разработка дизайн-проектов корпусной мебели (шкафы, кухни, комоды и т.д.) в соответствии с требованиями клиентов. - Создание эскизов, чертежей и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126827913
UX/UI дизайнер/ресёрчер для мобильных и веб продуктов,400000 - 600000 KZT,Алматы,MaxiPay,20-11-2025 08:26:13,"Опыт работы в продуктовых командах: от 4 лет в дизайне мобильных приложений, опыт в веб интерфейсах — обязателен. Чёткая системность в...","Проектирование пользовательского опыта, создание сценариев onboarding, главного экрана, профиля пользователя. Проведение дизайн-дискавери, UX-исследований, метрик и пользовательских тестов. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126895468
Дизайнер-проектировщик,,Астана,Central Asian Educаtional Solutions,10-11-2025 13:23:43,Высшее образование в области дизайна интерьера или архитектуры. Опыт работы дизайнером помещений. Умение работать с программами для 3D-визуализации. ,Разработка дизайна помещений. Планировка и проектирование учебных помещений.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126739654
Design Lead Engineer: Mechanical & Process Piping/Boilers & Steam turbine,,Кокшетау,Бюро Веритас Казахстан Индастриал Сервисез,17-11-2025 10:48:49,"A minimum of 10 years’ experience in the discipline concerned with international experience in the energy and industrial sectors, PMI...","The major role of process engineer is or developing and implementing process strategies, managing process resources, optimizing current processes, and...","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127706992
Архитектор-дизайнер,,Усть-Каменогорск,Фирма НКГ,19-11-2025 08:56:15,"Высшее образование (архитектура, дизайн). Знание графических программ AutoCAD, CorelDraw, AdobePhotoshop. Значительный опыт работы в рекламных/ полиграфических / проектных организациях и тд. ","Обмеры торговых площадей и подготовка обмерных планов. Консультирование и согласование рабочих проектов новых арендаторов . Консультирование, согласование дополнительного оборудования/вывесок/оформления...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125947290
Product дизайнер,1000000 KZT,Астана,Documentolog,20-11-2025 17:11:56,Опыт в разработке веб-интерфейсов и мобильных интерфейсов от 1 года. - Успешный опыт в разработке веб интерфейсов для различных сложных...,Разработка дизайна пользовательских интерфейсов для веб и мобильных приложений под различные платформы. - Внедрение единой концепции UI/UX дизайна для веб...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125978530
Дизайнер-оператор в типографию,220000 - 300000 KZT,Астана,Кирпичный Двор ORDA,04-11-2025 14:26:26,"Знание ПО: владение профессиональными графическими программами (Adobe InDesign, Photoshop, Illustrator). Понимание полиграфии: знание технических особенностей печати, допечатной подготовки и цветовых...",Создание и доработка макетов: разработка оригинального дизайна печатной продукции с учетом технических требований типографии. Верстка: сборка и компоновка элементов макета...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127263481
Дизайнер-Технолог мебельного производства,150000 - 500000 KZT,Астана,ЖАК,17-11-2025 15:11:17,"Требуемый опыт работы: не менее 3 лет. Но желательно 2в1. Знание программ CorelDRAW, AutoCAD, KitchenDraw, PRO100, Базис...","Контрольный замер ,разработка дизайна. Полная подготовка документации к передаче в цех и контроль авторский надзор. Карты кроя по ЛДСП, ЛДВП...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/127790228
UI/UX-дизайнер,,Шымкент,GLOBAL COFFEE MANAGEMENT,11-11-2025 08:22:26,Имеете опыт в UI/UX-дизайне от 3 лет. Понимаете принципы Human Interface Guidelines / Material Design. Умеете работать с компонентами...,"Проектировать и рисовать дизайн мобильных приложений (iOS, Android) и веб-панелей (CRM, отчёты, дашборды). Продумывать пользовательские сценарии: клиентское приложение, касса...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127500439
Technical Game Designer,,Алматы,Sinomi Games,19-11-2025 21:32:21,"Базовое знание редактора Unity. Базовое знание Adobe Photoshop. Знание теории геймдизайна. Режиссерские задатки, навыки. Опыт работы в роли геймдизайнера. ",Интеграция готовых художественных сценариев с использованием подготовленных скриптов в Unity и внесение изменений на основе тестов. Создание технической документации и...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/125455915
Дизайнер наружной рекламы,350000 KZT,Костанай,Ломбард Деньги населению,20-11-2025 13:46:01,"Обязательное владение CorelDRAW. Владение дополнительными программами (Figma, Adobe Photoshop, Adobe Illustrator и др.) — будет плюсом. Понимание принципов бренд-стиля и...","Разработка креативов для онлайн и офлайн площадок. Подготовка визуальных материалов для социальных сетей (посты, истории, баннеры и др.). ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127712310
Technical Level Designer (UE),,Астана,Nekki Limited,19-11-2025 16:57:52,"Nekki is a game development studio, the creator of Shadow Fight Arena, Shadow Fight 3,Shadow Fight 2, 11×11...","Collaborate with Level and Game Designers and tech teams to conceptualize and implement blueprint systems for levels and encounters, ensuring...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127887198
Главный дизайнер-визуализатор (концептуалист),,Алматы,BAAS GROUP,20-11-2025 14:03:44,Профильное высшее (средне-специальное) образование. Отличные навыки планирования и организации работы команды. Владение специализированными графическими программами на профессиональном уровне - 3...,Контроль качества внедряемых дизайнерских разработок ЭСКТЕРЬЕР И ИНТЕРЬЕР. Разработка дизайнерских проектов в соответствии с заданными критериями. Участие в экспертизе сторонних...,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127310208
UI дизайнер,2700 - 3000 USD,Алматы,EmFi Technologies Limited,28-10-2025 10:40:43,"Interaction & Motion. Create delightful interactions, animations, and transitions that make products feel alive. Proficiency with AI-powered design tools like...","Comfortable working in fast-paced, agile teams that value experimentation and iteration.  What We Offer. ### Дизайн интерфейсов. * ","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127047086
Преподаватель по Дизайну,,Атырау,ITSTEP Academy Kazakhstan,05-11-2025 15:24:07,"Обучить слушателей таким направлениям, как: графический редактор Adobe Photoshop, Adobe Illustrator, Cinema 4D, Adobe After Effects, Adobe Premiere Pro...","Преподаватель по Дизайну. Компания оказывает поддержку для нового преподавателя по вопросам проведения курса, методик преподавания и взаимодействия со студентами. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127316076
Piping Designer / Modeller,,Алматы,QazaqArab Sugar,06-11-2025 09:21:41,Diploma or Bachelor’s degree in Mechanical / Civil / Structural / Piping Engineering (or equivalent). 4–8 years’ experience as a Designer...,"Develop and maintain 3D models of process equipment, piping, supports, and structures in AVEVA E3D. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125100833
Графический дизайнер,,Алматы,KONSEL Trade,10-11-2025 09:03:12,"Уверенного пользователя ПК и приложений Photoshop, Figma, Tilda, Microsoft Office, Google Docs. Человека с чувством вкуса, вниманием к деталям и...","Формат работы: Создание визуальных и текстовых материалов (баннеры, посты, буклеты, презентации). Участие в разработке маркетинговых кампаний. Анализ рынка, целевой аудитории...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127443415
Lead UX/UI Designer,,Алматы,Nexters Global LTD,03-11-2025 18:59:38,Опыт работы не менее года на позиции лида UX/UI команды. Опыт участия в крупном живом игровом проекте. ,"Управлять и менторить команду UX/UI, развивать её компетенции. Определять и поддерживать качество игровых интерфейсов. Создавать дизайн-документы, описывающие визуальную...","{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127256389
Графический дизайнер,,Алматы,Неткрэкер Текнолоджи Казахстан,20-11-2025 14:06:19,Опыт работы с анимацией будет плюсом - это помогает создавать динамичный и вовлекающий контент. Имеет 5+ лет опыта в графическом...,"Разработку инновационных и визуально продуманных дизайнов для различных материалов: брошюр, графики для мероприятий, рекламных материалов, презентаций и многого другого. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127310437
3D интерьер-дизайнер,,Алматы,НАО КАЗАХСКИЙ НАЦИОНАЛЬНЫЙ ЖЕНСКИЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ,05-11-2025 15:14:31,"Уверенное владение 3ds Max, Corona Render / V-Ray, SketchUp, AutoCAD, Photoshop. - Понимание принципов композиции, освещения, материалов и пропорций. - ","Разрабатывать 3D-проекты интерьеров жилых и коммерческих помещений (от концепции до финальной визуализации). - Создавать фотореалистичные визуализации, 3D-модели...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126475871
Web-дизайнер (Wordpress) в Digital агентство,250000 - 550000 KZT,Алматы,МЭД ПРОФИТ ГРУПП,20-11-2025 15:13:19,Для оперативной связи пишите WhatsApp. Опыт в создании сайтов от 1 года (портфолио обязательно). Уверенное владение WordPress (Elementor и аналоги...,"Проектировать и собирать сайты на CMS платформе WordPress. Разрабатывать дизайн лендингов, корпоративных сайтов, интернет-магазинов и платформ в Figma. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127536846
Графический дизайнер,,Алматы,Dental Forum,11-11-2025 13:17:06,"Владение Figma, Adobe Photoshop, Illustrator, InDesign, CorelDraw. Понимание принципов композиции, типографики и цветовой гармонии. Навыки работы с анимацией будут плюсом. ","Разработка креативных материалов для digital и print(баннеры,презентации,рекламные макеты, соцсети и др.). Создание и поддержка фирменного стиля Компании. ","{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127525983
Менеджер по продажам в салон интерьерного дизайна Буржуа,150000 - 300000 KZT,Костанай,Москалец А.,03-11-2025 10:15:18,"Опыт работы с клиентами желателен. Грамотная речь, умение структурировать и с легкостью преподносить информацию. Уверенные навыки работы с ПК. ",Консультация клиентов по телефону и в салоне. Продажа отделочных материалов и декоративных предметов.,"{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/127250203
Junior Game Designer,,Астана,Playrix,13-11-2025 10:58:38,Опыт в разработке игр от 1го года. Большой игровой опыт и интерес к Match-3 играм (500+ уровней...,"Разработка концепции игровых событий, проработка игровых механик. Контроль процесса разработки и планирование развития проекта с точки зрения гейм-дизайна. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127624068
